"animal_id","species","timestamp","latitude","longitude","lc","locType","stop_id","n_stops","meta_stop_id"
"touristParis","human",2009-04-28 11:31:27,48.886519,2.340626,"G","Movement", , , 
"touristParis","human",2009-04-28 11:31:32,48.886532,2.340648,"G","Movement", , , 
"touristParis","human",2009-04-28 11:31:35,48.886532,2.340648,"G","Movement", , , 
"touristParis","human",2009-04-28 11:31:37,48.886534,2.340649,"G","Movement", , , 
"touristParis","human",2009-04-28 11:31:42,48.886548,2.340659,"G","Movement", , , 
"touristParis","human",2009-04-28 11:31:47,48.886577,2.340648,"G","Movement", , , 
"touristParis","human",2009-04-28 11:31:52,48.886699,2.340685,"G","Movement", , , 
"touristParis","human",2009-04-28 11:31:57,48.886751,2.340679,"G","Movement", , , 
"touristParis","human",2009-04-28 11:32:02,48.886765,2.340658,"G","Movement", , , 
"touristParis","human",2009-04-28 11:32:07,48.886776,2.340636,"G","Movement", , , 
"touristParis","human",2009-04-28 11:32:12,48.886782,2.340605,"G","Movement", , , 
"touristParis","human",2009-04-28 11:32:17,48.886798,2.340566,"G","Movement", , , 
"touristParis","human",2009-04-28 11:32:22,48.886808,2.340542,"G","Movement", , , 
"touristParis","human",2009-04-28 11:32:27,48.886826,2.340523,"G","Movement", , , 
"touristParis","human",2009-04-28 11:32:32,48.88682,2.34048,"G","Movement", , , 
"touristParis","human",2009-04-28 11:32:37,48.886823,2.340447,"G","Movement", , , 
"touristParis","human",2009-04-28 11:32:42,48.88683,2.340389,"G","Movement", , , 
"touristParis","human",2009-04-28 11:32:47,48.886846,2.340345,"G","Movement", , , 
"touristParis","human",2009-04-28 11:32:52,48.886926,2.340364,"G","Movement", , , 
"touristParis","human",2009-04-28 11:32:57,48.886957,2.340341,"G","Movement", , , 
"touristParis","human",2009-04-28 11:33:02,48.88698,2.340303,"G","Movement", , , 
"touristParis","human",2009-04-28 11:33:07,48.887011,2.340239,"G","Movement", , , 
"touristParis","human",2009-04-28 11:33:12,48.887012,2.340164,"G","Movement", , , 
"touristParis","human",2009-04-28 11:33:17,48.887009,2.340083,"G","Movement", , , 
"touristParis","human",2009-04-28 11:33:22,48.886998,2.340036,"G","Movement", , , 
"touristParis","human",2009-04-28 11:33:27,48.88702,2.339998,"G","Movement", , , 
"touristParis","human",2009-04-28 11:33:32,48.887017,2.339967,"G","Movement", , , 
"touristParis","human",2009-04-28 11:33:37,48.887,2.33994,"G","Movement", , , 
"touristParis","human",2009-04-28 11:33:42,48.887,2.339899,"G","Movement", , , 
"touristParis","human",2009-04-28 11:37:17,48.887198,2.339624,"G","Movement", , , 
"touristParis","human",2009-04-28 11:37:22,48.887227,2.339638,"G","Movement", , , 
"touristParis","human",2009-04-28 11:37:27,48.887234,2.339653,"G","Movement", , , 
"touristParis","human",2009-04-28 11:37:32,48.887266,2.339688,"G","Movement", , , 
"touristParis","human",2009-04-28 11:37:37,48.887304,2.339717,"G","Movement", , , 
"touristParis","human",2009-04-28 11:37:42,48.887344,2.3397,"G","Movement", , , 
"touristParis","human",2009-04-28 11:37:47,48.887381,2.339699,"G","Movement", , , 
"touristParis","human",2009-04-28 11:37:52,48.887416,2.339686,"G","Movement", , , 
"touristParis","human",2009-04-28 11:37:57,48.887455,2.339672,"G","Movement", , , 
"touristParis","human",2009-04-28 11:38:02,48.887482,2.339672,"G","Movement", , , 
"touristParis","human",2009-04-28 11:38:07,48.887519,2.339711,"G","Movement", , , 
"touristParis","human",2009-04-28 11:38:12,48.887551,2.339723,"G","Movement", , , 
"touristParis","human",2009-04-28 11:38:17,48.887594,2.339726,"G","Movement", , , 
"touristParis","human",2009-04-28 11:38:22,48.887664,2.339742,"G","Movement", , , 
"touristParis","human",2009-04-28 11:38:27,48.887705,2.33974,"G","Movement", , , 
"touristParis","human",2009-04-28 11:38:32,48.887761,2.339744,"G","Movement", , , 
"touristParis","human",2009-04-28 11:38:37,48.887804,2.339758,"G","Movement", , , 
"touristParis","human",2009-04-28 11:38:42,48.887833,2.339707,"G","Movement", , , 
"touristParis","human",2009-04-28 11:38:47,48.887885,2.339693,"G","Movement", , , 
"touristParis","human",2009-04-28 11:38:52,48.887915,2.339618,"G","Movement", , , 
"touristParis","human",2009-04-28 11:38:57,48.88792,2.339567,"G","Movement", , , 
"touristParis","human",2009-04-28 11:39:02,48.887946,2.339549,"G","Movement", , , 
"touristParis","human",2009-04-28 11:39:07,48.887967,2.339498,"G","Movement", , , 
"touristParis","human",2009-04-28 11:39:12,48.887973,2.33947,"G","Movement", , , 
"touristParis","human",2009-04-28 11:39:17,48.887983,2.339421,"G","Movement", , , 
"touristParis","human",2009-04-28 11:39:22,48.888,2.339334,"G","Movement", , , 
"touristParis","human",2009-04-28 11:39:27,48.888041,2.339306,"G","Movement", , , 
"touristParis","human",2009-04-28 11:39:32,48.888063,2.33925,"G","Movement", , , 
"touristParis","human",2009-04-28 11:39:37,48.888129,2.339167,"G","Movement", , , 
"touristParis","human",2009-04-28 11:39:42,48.888168,2.339102,"G","Movement", , , 
"touristParis","human",2009-04-28 11:39:47,48.88819,2.339029,"G","Movement", , , 
"touristParis","human",2009-04-28 11:39:52,48.888197,2.338967,"G","Movement", , , 
"touristParis","human",2009-04-28 11:39:57,48.888222,2.338918,"G","Movement", , , 
"touristParis","human",2009-04-28 11:40:02,48.88825,2.338878,"G","Movement", , , 
"touristParis","human",2009-04-28 11:40:07,48.888268,2.338762,"G","Movement", , , 
"touristParis","human",2009-04-28 11:40:12,48.888277,2.338724,"G","Movement", , , 
"touristParis","human",2009-04-28 11:40:17,48.888319,2.338671,"G","Movement", , , 
"touristParis","human",2009-04-28 11:40:22,48.888313,2.338624,"G","Movement", , , 
"touristParis","human",2009-04-28 11:40:27,48.888325,2.338565,"G","Movement", , , 
"touristParis","human",2009-04-28 11:40:32,48.888341,2.338505,"G","Movement", , , 
"touristParis","human",2009-04-28 11:40:37,48.888371,2.338464,"G","Movement", , , 
"touristParis","human",2009-04-28 11:40:42,48.888383,2.338396,"G","Movement", , , 
"touristParis","human",2009-04-28 11:40:47,48.8884,2.33833,"G","Movement", , , 
"touristParis","human",2009-04-28 11:40:51,48.888455,2.338192,"G","Movement", , , 
"touristParis","human",2009-04-28 11:40:56,48.888474,2.338138,"G","Movement", , , 
"touristParis","human",2009-04-28 11:41:01,48.888488,2.338136,"G","Movement", , , 
"touristParis","human",2009-04-28 11:41:06,48.888502,2.338146,"G","Movement", , , 
"touristParis","human",2009-04-28 11:41:11,48.888519,2.338162,"G","Movement", , , 
"touristParis","human",2009-04-28 11:41:16,48.888527,2.338148,"G","Movement", , , 
"touristParis","human",2009-04-28 11:41:21,48.888535,2.338075,"G","Movement", , , 
"touristParis","human",2009-04-28 11:41:26,48.888526,2.338028,"G","Movement", , , 
"touristParis","human",2009-04-28 11:41:31,48.888507,2.338021,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:41:36,48.888507,2.338021,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:41:41,48.888507,2.338014,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:41:46,48.888507,2.338015,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:41:49,48.888507,2.338015,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:41:51,48.888506,2.338021,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:41:56,48.888515,2.338021,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:42:01,48.88853,2.338013,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:42:06,48.888523,2.338004,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:42:09,48.888523,2.338004,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:42:11,48.888531,2.33801,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:42:16,48.888531,2.338038,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:42:21,48.88853,2.338042,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:42:26,48.88853,2.338044,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:42:29,48.88853,2.338044,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:42:31,48.88853,2.338045,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:42:36,48.888531,2.338058,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:42:39,48.888531,2.338058,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:42:41,48.888532,2.338059,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:42:46,48.888533,2.338047,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:42:51,48.888541,2.338012,"G","Stopped","20090428114131_20090428114251_touristParis",1,"20090428114131_20090428114251_touristParis"
"touristParis","human",2009-04-28 11:42:56,48.888538,2.337956,"G","Movement", , , 
"touristParis","human",2009-04-28 11:43:01,48.888554,2.337919,"G","Movement", , , 
"touristParis","human",2009-04-28 11:43:06,48.888544,2.337866,"G","Movement", , , 
"touristParis","human",2009-04-28 11:43:11,48.888568,2.337818,"G","Movement", , , 
"touristParis","human",2009-04-28 11:43:16,48.888595,2.337755,"G","Movement", , , 
"touristParis","human",2009-04-28 11:43:21,48.888591,2.337664,"G","Movement", , , 
"touristParis","human",2009-04-28 11:43:26,48.888606,2.337593,"G","Movement", , , 
"touristParis","human",2009-04-28 11:43:31,48.888644,2.337532,"G","Movement", , , 
"touristParis","human",2009-04-28 11:43:36,48.888661,2.337497,"G","Movement", , , 
"touristParis","human",2009-04-28 11:43:41,48.888659,2.337493,"G","Movement", , , 
"touristParis","human",2009-04-28 11:43:44,48.888659,2.337493,"G","Movement", , , 
"touristParis","human",2009-04-28 11:43:46,48.888659,2.337495,"G","Movement", , , 
"touristParis","human",2009-04-28 11:43:51,48.888648,2.337446,"G","Movement", , , 
"touristParis","human",2009-04-28 11:43:56,48.888638,2.337401,"G","Movement", , , 
"touristParis","human",2009-04-28 11:44:01,48.888616,2.337352,"G","Movement", , , 
"touristParis","human",2009-04-28 11:44:06,48.888609,2.337324,"G","Movement", , , 
"touristParis","human",2009-04-28 11:44:11,48.888592,2.337267,"G","Movement", , , 
"touristParis","human",2009-04-28 11:44:16,48.888598,2.337192,"G","Movement", , , 
"touristParis","human",2009-04-28 11:47:05,48.888335,2.337265,"G","Movement", , , 
"touristParis","human",2009-04-28 11:47:10,48.888334,2.337279,"G","Movement", , , 
"touristParis","human",2009-04-28 11:47:13,48.888334,2.337279,"G","Movement", , , 
"touristParis","human",2009-04-28 11:47:15,48.888335,2.337283,"G","Movement", , , 
"touristParis","human",2009-04-28 11:47:20,48.888369,2.337244,"G","Movement", , , 
"touristParis","human",2009-04-28 11:47:25,48.888413,2.337209,"G","Movement", , , 
"touristParis","human",2009-04-28 11:47:30,48.888438,2.337198,"G","Movement", , , 
"touristParis","human",2009-04-28 11:47:35,48.888468,2.337203,"G","Movement", , , 
"touristParis","human",2009-04-28 11:47:40,48.888501,2.33723,"G","Movement", , , 
"touristParis","human",2009-04-28 11:47:45,48.888515,2.337198,"G","Movement", , , 
"touristParis","human",2009-04-28 11:47:50,48.888527,2.337178,"G","Movement", , , 
"touristParis","human",2009-04-28 11:47:55,48.888527,2.337163,"G","Movement", , , 
"touristParis","human",2009-04-28 11:48:00,48.888548,2.33731,"G","Movement", , , 
"touristParis","human",2009-04-28 11:48:05,48.888565,2.337389,"G","Movement", , , 
"touristParis","human",2009-04-28 11:48:10,48.888571,2.337489,"G","Movement", , , 
"touristParis","human",2009-04-28 11:48:15,48.88858,2.337506,"G","Movement", , , 
"touristParis","human",2009-04-28 11:48:20,48.888583,2.337584,"G","Movement", , , 
"touristParis","human",2009-04-28 11:48:24,48.888584,2.337725,"G","Movement", , , 
"touristParis","human",2009-04-28 11:48:29,48.888602,2.337841,"G","Movement", , , 
"touristParis","human",2009-04-28 11:48:34,48.888603,2.33789,"G","Movement", , , 
"touristParis","human",2009-04-28 11:48:39,48.888594,2.337958,"G","Movement", , , 
"touristParis","human",2009-04-28 11:48:44,48.88858,2.337958,"G","Movement", , , 
"touristParis","human",2009-04-28 11:48:49,48.888562,2.33798,"G","Movement", , , 
"touristParis","human",2009-04-28 11:48:54,48.888522,2.338013,"G","Movement", , , 
"touristParis","human",2009-04-28 11:48:59,48.888523,2.338189,"G","Movement", , , 
"touristParis","human",2009-04-28 11:49:04,48.888557,2.338328,"G","Movement", , , 
"touristParis","human",2009-04-28 11:49:09,48.888582,2.338357,"G","Movement", , , 
"touristParis","human",2009-04-28 11:49:12,48.888582,2.338357,"G","Movement", , , 
"touristParis","human",2009-04-28 11:49:14,48.888582,2.338364,"G","Movement", , , 
"touristParis","human",2009-04-28 11:49:19,48.888581,2.338379,"G","Movement", , , 
"touristParis","human",2009-04-28 11:49:24,48.888581,2.33839,"G","Movement", , , 
"touristParis","human",2009-04-28 11:49:29,48.888556,2.338386,"G","Movement", , , 
"touristParis","human",2009-04-28 11:49:34,48.888543,2.338423,"G","Movement", , , 
"touristParis","human",2009-04-28 11:49:39,48.888466,2.338432,"G","Movement", , , 
"touristParis","human",2009-04-28 11:49:44,48.88844,2.338473,"G","Movement", , , 
"touristParis","human",2009-04-28 11:49:49,48.888413,2.33853,"G","Movement", , , 
"touristParis","human",2009-04-28 11:49:54,48.888378,2.33859,"G","Movement", , , 
"touristParis","human",2009-04-28 11:49:59,48.888333,2.33863,"G","Movement", , , 
"touristParis","human",2009-04-28 11:50:04,48.888293,2.338665,"G","Movement", , , 
"touristParis","human",2009-04-28 11:50:09,48.888269,2.338717,"G","Movement", , , 
"touristParis","human",2009-04-28 11:50:14,48.888212,2.338745,"G","Movement", , , 
"touristParis","human",2009-04-28 11:50:19,48.888171,2.338795,"G","Movement", , , 
"touristParis","human",2009-04-28 11:50:24,48.888111,2.338825,"G","Movement", , , 
"touristParis","human",2009-04-28 11:50:29,48.888064,2.338823,"G","Movement", , , 
"touristParis","human",2009-04-28 11:50:34,48.887967,2.338804,"G","Movement", , , 
"touristParis","human",2009-04-28 11:50:39,48.887941,2.338816,"G","Movement", , , 
"touristParis","human",2009-04-28 11:50:44,48.887913,2.338829,"G","Movement", , , 
"touristParis","human",2009-04-28 11:50:49,48.887857,2.338859,"G","Movement", , , 
"touristParis","human",2009-04-28 11:50:54,48.887831,2.338976,"G","Movement", , , 
"touristParis","human",2009-04-28 11:50:59,48.887808,2.339073,"G","Movement", , , 
"touristParis","human",2009-04-28 11:51:04,48.887835,2.339214,"G","Movement", , , 
"touristParis","human",2009-04-28 11:51:07,48.887839,2.339387,"G","Movement", , , 
"touristParis","human",2009-04-28 11:51:09,48.887913,2.339549,"G","Movement", , , 
"touristParis","human",2009-04-28 11:51:14,48.887922,2.339589,"G","Movement", , , 
"touristParis","human",2009-04-28 11:51:19,48.887924,2.339596,"G","Movement", , , 
"touristParis","human",2009-04-28 11:51:24,48.887924,2.339601,"G","Movement", , , 
"touristParis","human",2009-04-28 11:51:27,48.887924,2.339601,"G","Movement", , , 
"touristParis","human",2009-04-28 11:51:29,48.887931,2.339606,"G","Movement", , , 
"touristParis","human",2009-04-28 11:51:34,48.887977,2.339604,"G","Movement", , , 
"touristParis","human",2009-04-28 11:51:39,48.888007,2.339633,"G","Movement", , , 
"touristParis","human",2009-04-28 11:51:44,48.888018,2.339658,"G","Movement", , , 
"touristParis","human",2009-04-28 11:51:49,48.888031,2.339711,"G","Movement", , , 
"touristParis","human",2009-04-28 11:51:54,48.88805,2.339757,"G","Movement", , , 
"touristParis","human",2009-04-28 11:51:59,48.888076,2.339787,"G","Movement", , , 
"touristParis","human",2009-04-28 11:52:04,48.888095,2.339801,"G","Movement", , , 
"touristParis","human",2009-04-28 11:52:09,48.888092,2.339791,"G","Movement", , , 
"touristParis","human",2009-04-28 11:52:14,48.888092,2.339795,"G","Movement", , , 
"touristParis","human",2009-04-28 11:52:19,48.888094,2.339801,"G","Movement", , , 
"touristParis","human",2009-04-28 11:52:24,48.888096,2.339795,"G","Movement", , , 
"touristParis","human",2009-04-28 11:52:29,48.888097,2.3398,"G","Movement", , , 
"touristParis","human",2009-04-28 11:52:34,48.888101,2.339802,"G","Movement", , , 
"touristParis","human",2009-04-28 11:52:39,48.888106,2.339806,"G","Movement", , , 
"touristParis","human",2009-04-28 11:52:42,48.888106,2.339806,"G","Movement", , , 
"touristParis","human",2009-04-28 11:52:44,48.88811,2.339813,"G","Movement", , , 
"touristParis","human",2009-04-28 11:52:49,48.888166,2.339834,"G","Movement", , , 
"touristParis","human",2009-04-28 11:55:44,48.888428,2.339789,"G","Movement", , , 
"touristParis","human",2009-04-28 11:55:49,48.888437,2.339781,"G","Movement", , , 
"touristParis","human",2009-04-28 11:55:54,48.888463,2.339747,"G","Movement", , , 
"touristParis","human",2009-04-28 11:55:59,48.888518,2.339796,"G","Movement", , , 
"touristParis","human",2009-04-28 11:56:04,48.888598,2.339853,"G","Movement", , , 
"touristParis","human",2009-04-28 11:56:09,48.88864,2.339878,"G","Movement", , , 
"touristParis","human",2009-04-28 11:56:14,48.88867,2.33986,"G","Movement", , , 
"touristParis","human",2009-04-28 11:56:19,48.888715,2.339877,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:56:24,48.888717,2.33987,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:56:29,48.888717,2.339872,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:56:34,48.888718,2.339868,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:56:37,48.888718,2.339868,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:56:39,48.888717,2.339869,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:56:44,48.888708,2.339866,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:56:49,48.888708,2.339863,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:56:54,48.888708,2.339863,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:56:59,48.888708,2.339868,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:57:04,48.888708,2.339874,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:57:09,48.888709,2.339881,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:57:14,48.888709,2.339888,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:57:19,48.888709,2.339887,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:57:24,48.88871,2.339889,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:57:29,48.888711,2.339885,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:57:34,48.88871,2.339887,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:57:39,48.88871,2.339887,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:57:42,48.88871,2.339887,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:57:44,48.88871,2.339891,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:57:49,48.888735,2.339909,"G","Stopped","20090428115619_20090428115749_touristParis",1,"20090428115619_20090428115749_touristParis"
"touristParis","human",2009-04-28 11:57:54,48.888757,2.339915,"G","Movement", , , 
"touristParis","human",2009-04-28 11:57:59,48.888756,2.339924,"G","Movement", , , 
"touristParis","human",2009-04-28 11:58:02,48.888756,2.339924,"G","Movement", , , 
"touristParis","human",2009-04-28 11:58:04,48.888754,2.339924,"G","Movement", , , 
"touristParis","human",2009-04-28 11:58:09,48.888769,2.339931,"G","Movement", , , 
"touristParis","human",2009-04-28 11:58:14,48.888769,2.339936,"G","Movement", , , 
"touristParis","human",2009-04-28 11:58:19,48.888768,2.339939,"G","Movement", , , 
"touristParis","human",2009-04-28 11:58:24,48.88877,2.339932,"G","Movement", , , 
"touristParis","human",2009-04-28 11:58:29,48.88877,2.339934,"G","Movement", , , 
"touristParis","human",2009-04-28 11:58:34,48.888771,2.339934,"G","Movement", , , 
"touristParis","human",2009-04-28 11:58:37,48.888771,2.339934,"G","Movement", , , 
"touristParis","human",2009-04-28 11:58:39,48.88877,2.339933,"G","Movement", , , 
"touristParis","human",2009-04-28 11:58:44,48.88877,2.339924,"G","Movement", , , 
"touristParis","human",2009-04-28 11:58:49,48.88877,2.33992,"G","Movement", , , 
"touristParis","human",2009-04-28 12:02:14,48.88902,2.340041,"G","Movement", , , 
"touristParis","human",2009-04-28 12:02:19,48.889057,2.340061,"G","Movement", , , 
"touristParis","human",2009-04-28 12:02:24,48.889075,2.340085,"G","Movement", , , 
"touristParis","human",2009-04-28 12:02:29,48.889085,2.340089,"G","Movement", , , 
"touristParis","human",2009-04-28 12:02:34,48.889104,2.340102,"G","Movement", , , 
"touristParis","human",2009-04-28 12:02:39,48.889122,2.340117,"G","Movement", , , 
"touristParis","human",2009-04-28 12:02:44,48.889147,2.340122,"G","Movement", , , 
"touristParis","human",2009-04-28 12:02:49,48.889189,2.340107,"G","Movement", , , 
"touristParis","human",2009-04-28 12:02:54,48.889205,2.34012,"G","Movement", , , 
"touristParis","human",2009-04-28 12:02:59,48.889246,2.340107,"G","Movement", , , 
"touristParis","human",2009-04-28 12:03:04,48.889294,2.340098,"G","Movement", , , 
"touristParis","human",2009-04-28 12:03:09,48.88931,2.340118,"G","Movement", , , 
"touristParis","human",2009-04-28 12:03:14,48.889336,2.340151,"G","Movement", , , 
"touristParis","human",2009-04-28 12:03:19,48.889398,2.340206,"G","Movement", , , 
"touristParis","human",2009-04-28 12:03:24,48.889459,2.340213,"G","Movement", , , 
"touristParis","human",2009-04-28 12:03:29,48.889555,2.340137,"G","Movement", , , 
"touristParis","human",2009-04-28 12:03:34,48.889626,2.340077,"G","Movement", , , 
"touristParis","human",2009-04-28 12:03:39,48.889655,2.340042,"G","Movement", , , 
"touristParis","human",2009-04-28 12:03:44,48.889698,2.340042,"G","Movement", , , 
"touristParis","human",2009-04-28 12:03:49,48.889714,2.340028,"G","Movement", , , 
"touristParis","human",2009-04-28 12:03:54,48.889734,2.339983,"G","Movement", , , 
"touristParis","human",2009-04-28 12:03:59,48.889755,2.339932,"G","Movement", , , 
"touristParis","human",2009-04-28 12:04:04,48.889805,2.339946,"G","Movement", , , 
"touristParis","human",2009-04-28 12:04:09,48.8898,2.339963,"G","Movement", , , 
"touristParis","human",2009-04-28 12:04:14,48.889807,2.339952,"G","Movement", , , 
"touristParis","human",2009-04-28 12:04:19,48.889798,2.339934,"G","Movement", , , 
"touristParis","human",2009-04-28 12:04:24,48.889814,2.339886,"G","Movement", , , 
"touristParis","human",2009-04-28 12:04:29,48.889825,2.339828,"G","Movement", , , 
"touristParis","human",2009-04-28 12:04:34,48.889858,2.339773,"G","Movement", , , 
"touristParis","human",2009-04-28 12:04:39,48.889924,2.339737,"G","Movement", , , 
"touristParis","human",2009-04-28 12:04:44,48.889966,2.339687,"G","Movement", , , 
"touristParis","human",2009-04-28 12:04:49,48.889988,2.339612,"G","Movement", , , 
"touristParis","human",2009-04-28 12:04:54,48.890006,2.33952,"G","Movement", , , 
"touristParis","human",2009-04-28 12:04:59,48.890029,2.339455,"G","Movement", , , 
"touristParis","human",2009-04-28 12:05:04,48.890041,2.339409,"G","Movement", , , 
"touristParis","human",2009-04-28 12:05:08,48.890027,2.339264,"G","Movement", , , 
"touristParis","human",2009-04-28 12:05:11,48.890008,2.339095,"G","Movement", , , 
"touristParis","human",2009-04-28 12:05:16,48.889967,2.338996,"G","Movement", , , 
"touristParis","human",2009-04-28 12:05:21,48.890007,2.338967,"G","Movement", , , 
"touristParis","human",2009-04-28 12:05:26,48.890016,2.33895,"G","Movement", , , 
"touristParis","human",2009-04-28 12:05:31,48.890023,2.338882,"G","Stopped","20090428120531_20090428120726_touristParis",1,"20090428120531_20090428120726_touristParis"
"touristParis","human",2009-04-28 12:05:34,48.890023,2.338882,"G","Stopped","20090428120531_20090428120726_touristParis",1,"20090428120531_20090428120726_touristParis"
"touristParis","human",2009-04-28 12:05:36,48.890023,2.338875,"G","Stopped","20090428120531_20090428120726_touristParis",1,"20090428120531_20090428120726_touristParis"
"touristParis","human",2009-04-28 12:05:41,48.890022,2.338865,"G","Stopped","20090428120531_20090428120726_touristParis",1,"20090428120531_20090428120726_touristParis"
"touristParis","human",2009-04-28 12:05:44,48.890022,2.338865,"G","Stopped","20090428120531_20090428120726_touristParis",1,"20090428120531_20090428120726_touristParis"
"touristParis","human",2009-04-28 12:05:46,48.890023,2.338858,"G","Stopped","20090428120531_20090428120726_touristParis",1,"20090428120531_20090428120726_touristParis"
"touristParis","human",2009-04-28 12:05:51,48.890022,2.338848,"G","Stopped","20090428120531_20090428120726_touristParis",1,"20090428120531_20090428120726_touristParis"
"touristParis","human",2009-04-28 12:05:54,48.890022,2.338848,"G","Stopped","20090428120531_20090428120726_touristParis",1,"20090428120531_20090428120726_touristParis"
"touristParis","human",2009-04-28 12:05:56,48.890021,2.338852,"G","Stopped","20090428120531_20090428120726_touristParis",1,"20090428120531_20090428120726_touristParis"
"touristParis","human",2009-04-28 12:06:01,48.890021,2.338864,"G","Stopped","20090428120531_20090428120726_touristParis",1,"20090428120531_20090428120726_touristParis"
"touristParis","human",2009-04-28 12:06:06,48.890022,2.338863,"G","Stopped","20090428120531_20090428120726_touristParis",1,"20090428120531_20090428120726_touristParis"
